state,key,svn,english,translation
CURRENT,blackhole_part2_stargate2,2624,"When the accident occurred, the younger twin Marcus was collecting vital data on black hole Qz247.  Data that is simply impossible to acquire by any other means.  Data that we need to complete the Stargate.",事故が発生した際、弟のマーカスはブラックホールQz247に関する重要なデータを収集していました。他の手段では絶対に取得できないデータです。Stargateを完成させるために必要なデータです。
CURRENT,blackhole_part3_setup1,2624,"Everything is ready, Captain.  I've produced the Hyperspace Modulators and the FTL fuel is already loaded.",準備万端です、キャプテン。超空間変調器を製造しました。超光速燃料もすでに搭載されています。
CURRENT,blackhole_part3_setup3,2624,"This has been a long time coming, Captain.  I've been working on this rescue for years.  Time dilation effects from the Black Hole mean that only a few hours will have passed for my brother.  It will be a surprise to him just how much time has passed when you bring him out.",これは長い間待ち望んでいたことです、キャプテン。何年もこの救出計画に取り組んできました。ブラックホールの時間膨張効果により、弟にとってはほんの数時間しか経っていないでしょう。あなたが彼を連れ出したとき、どれだけの時間が経過したかに彼を驚かせることになります。
CURRENT,blackhole_part3_setup4,2624,"Let's run over the plan one last time.  You're going to perform an incredibly short range Hyperspace Hop, and you'll emerge directly on top of my brother's ship.  Dock with his ship, rescue him and then get out of there.  Hop in, Rescue, Hop out.",計画を最後に確認しましょう。あなたは信じられないほど短距離の超空間ホップを行い、弟の船の上に直接出現します。彼の船にドッキングし、彼を救出し、そしてそこから脱出します。乗船、救出、脱出です。
CURRENT,blackhole_part3_setup7,2624,"Good luck, Captain. I'll see you on the other side.",幸運を祈ります、キャプテン。また反対側で会いましょう。
CURRENT,blackhole_part3_stargate1,2624,"Greetings, Captain.  Good luck with the rescue.  Remember the data onboard Marcus' ship is extremely valuable to us.  You'll need Marcus to transmit the data from his console before you can complete the rescue.",ごきげんよう、キャプテン。救出の成功を祈ります。マーカスの船に搭載されているデータは私たちにとって非常に貴重であることを覚えておいてください。救出を完了する前に、彼がコンソールからデータを送信する必要があります。
CURRENT,blackhole_part3_marcus2,2624,"Dock your ship with mine, Captain, and tell me when you're ready for me to come on board.  Please hurry!",船をドッキングさせてください、キャプテン。準備ができたら教えてください。急いでください！
CURRENT,blackhole_part3_marcusdata1,2624,"The Stargate data?  I can send that, Captain, but you'll have to give me a few minutes to access the data and set up the transmission.",Stargateデータですか？送信できます、キャプテン。ただし、データにアクセスして送信を設定するのに数分かかります。
CURRENT,blackhole_part3_marcuswarning1,2624,"My ship is falling apart from the gravitional forces, Captain.  I've sent the data that I can.  Please hurry and get me off this ship!",船は重力の影響で崩壊しています、キャプテン。送信できたデータを送りました。急いで私をこの船から脱出させてください！
CURRENT,blackhole_part3_marcuswarning2,2624,"The reactor containment has failed, Captain.  The cabin is being flooded with radiation.  You have to get me out of here!",原子炉の封じ込めが失敗しました、キャプテン。船内は放射線で水没しています。ここから脱出させてください！
CURRENT,blackhole_part3_marcusrescue1,2624,"I'm onboard, Captain.  Get us out of here!",乗船しました、キャプテン。ここから脱出させてください！
CURRENT,blackhole_part3_outcomea2,2624,"Thank you so much, Captain. I couldn't have succeeded without your help. I'm so grateful you took my call and were here for us when we needed you.",大変感謝します、キャプテン。あなたの助けがなければ成功しませんでした。電話に出て、必要なときに私たちを助けてくれて本当に感謝しています。
CURRENT,blackhole_part3_stargateoutcomea1,2624,"We're really disappointed in your choices, Captain.  You've let us down and you've let the whole Stargate Project down, with your incredibly narrow thinking.",あなたの選択に失望しています、キャプテン。あなたは私たちを裏切り、信じられないほど視野狭い考え方でStargateプロジェクト全体を裏切りました。
CURRENT,blackhole_part3_stargateoutcomeb1,2624,"Well done on retrieving some of the data, Captain.  We would have preferred all of it, but we appreciate the rescue was under extreme duress.",データの一部を回収したことは素晴らしいですね、キャプテン。すべて回収できた方が良かったのですが、極度の困難な状況下での救出であることを評価しています。
CURRENT,blackhole_part3_stargateoutcomec1,2624,"Congratulations, Captain, on successfully recovering the science data from the stricken vessel.  This data represents a huge step forward in our understanding of high energy physics, and will hugely accelerate the Stargate Program.",功績おめでとうございます、キャプテン。損傷した船から科学データを無事に回収できたことは、高エネルギー物理学の理解を大きく前進させ、Stargateプログラムを大きく加速させることになります。
CURRENT,wolf_part3_debrief1,2624,"Congratulations, Captain. Your performance in the destruction of the Pirate Vessel exceeded all expectations!",おめでとうございます、船長。海賊船の破壊におけるあなたの成績は、あらゆる期待を上回りました！
CURRENT,wolf_part3_debrief5,2624,"Farewell, Captain. Your dedication to justice and the safety of our sector will be remembered.",さらば、船長。正義と私達のセクターの安全へのあなたの献身は記憶されるでしょう。
CURRENT,tiddlets_part1_reproduction3,2624,"Are you kidding me! They've... They've reproduced! We've just witnessed an interstellar life form, spontaneously reproducing!",まさか！彼らは…彼らは増殖した！我々は、星間生命体が自然発生的に増殖するのを目の当たりにしたぞ！
CURRENT,tiddlets_part1_death2,2624,...,...
CURRENT,tiddlets_part1_delivered4,2624,"Incredible work, Captain. I can't believe how much we've seen, in such a short period of time.",素晴らしい仕事ぶりだ、キャプテン。 こんな短い期間にここまで多くのものを見られるとは信じられない。
CURRENT,tiddlets_part1_delivered7,2624,"These findings will make an incredible research paper, Captain.  I'll be sure to credit you as the pilot who found the first living specimens.  I would offer to name the creatures after you, but they already have a name, so apologies for not being able to honour that tradition.",この発見は素晴らしい研究論文になるだろう、キャプテン。 あなたを、最初の生き物サンプルを発見したパイロットとして謝辞に記載するよ。 あなたの名前にこの生物を命名したかったが、すでに名前があるので、その伝統に従えないことお詫びします。
CURRENT,tiddlets_part1_swanson4,2624,"Anyway, thank you for your work, Captain. Here's a reward for your efforts.",ともあれ、あなたの尽力に感謝する、キャプテン。 あなたの努力に対する報酬です。
CURRENT,tiddlets_part2_setup1,2624,"Welcome back, Captain! I must say, the corridors at the Institute have been alive with excitement over this wondrous new lifeform. My paper has already been provisionally accepted into all the top nature journals, which makes me so proud.",おかえり、キャプテン！ この驚くべき新しい生命体について、研究所の廊下が興奮に満ちていると聞きました。 私の研究論文はすでにトップレベルの自然科学雑誌に仮採用されており、とても誇りに思います。
CURRENT,tiddlets_part2_setup6,2624,"We need you to take the tiddlets on a series of specific hyperspace jumps. We will be recording the effect on their reproductive process and on their physiology. All... well, most of these experiments can be done hopefully without any harm coming to the creatures.",我々は、あなたがティドルズをいくつかの特定の超空間ジャンプに連れて行く必要があります。 彼らの繁殖過程と生理学への影響を記録します。 全て…いや、ほとんどの実験は、生物に危害を加えることなく行えることを願っています。
CURRENT,tiddlets_part2_setup9,2624,"But with your permission, we can begin. Install the new sensors first, Captain. And be sure to stock up on FTL fuel if you need to. Three or four jumps ought to be enough.",許可があれば、開始できます。 まず新しいセンサーをインストールしてください、キャプテン。 そして、必要であれば、超光速燃料を十分に補充してください。 3～4回のジャンプで十分でしょう。
CURRENT,tiddlets_part2_shortjump1,2624,"*X Tiddlets so far.  This is all working very well, Captain.  Now onto the real science.",*Xティドルズまで。 全てがうまくいっている、キャプテン。 さあ、本格的な科学へ。
CURRENT,tiddlets_part2_finalexperiment1,2624,"*X Tiddlets now on board!  Fascinating, Captain.  It appears the Tiddlet reproductive process occurs even at incredibly short hyperspace distances.\nHow do they find the time?",*Xティドルズが現在搭載されています！ 驚くべきことだ、キャプテン。 どうやら、ティドルズの繁殖過程は、非常に短い超空間距離でも発生するようだ\n。 彼らは時間を作っているのだろうか？
CURRENT,tiddlets_part2_return2,2624,"That's such a horrible thing to witness.\nWe can't allow this sort of experiment to be done again, doctor. It's so unethical.",それは見ていてひどいことだ\n。 このような実験を繰り返させてはならない、医者。 あまりにも非倫理的だ。
CURRENT,tiddlets_part2_return5,2624,"There's something else.  There's a reading showing up on the sensors, deep inside the core of the dead tiddlets.\nBring them all back to me, Captain. I think we've done enough for today.",別のものがある。 センサーに読取値が表示されている、死んだティドルズの中心部だ\n。 全てを連れてきてくれ、キャプテン。 今日はもう十分だったと思う。
